testFlag,electionDate,statePostal,countyNumber,FIPSCode,boroughName,assemblyDistrict,electionDistrict,raceNumber,officeID,raceTypeID,searNumber,officeName,seatName,raceTypeParty,raceType,officeDescription,numberOfWinners,numberInRunoff,precinctsReporting,totalPrecincts,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID,candidateNumber,order,party,firstName,middleName,lastName,junior,useJunior,incumbent,voteCount,winner,politicianID
l,9/13/18,NY,24114,0,Queens,AD24,ED14,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,95,X,1506
l,9/13/18,NY,24115,0,Queens,AD24,ED15,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,77,X,1506
l,9/13/18,NY,24116,0,Queens,AD24,ED16,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,43,X,1506
l,9/13/18,NY,24117,0,Queens,AD24,ED17,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,96,X,1506
l,9/13/18,NY,24118,0,Queens,AD24,ED18,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,60,X,1506
l,9/13/18,NY,24119,0,Queens,AD24,ED19,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,39,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,109,X,1506
l,9/13/18,NY,24120,0,Queens,AD24,ED20,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,43,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,120,X,1506
l,9/13/18,NY,24121,0,Queens,AD24,ED21,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,32,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,146,X,1506
l,9/13/18,NY,24122,0,Queens,AD24,ED22,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,46,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,110,X,1506
l,9/13/18,NY,24123,0,Queens,AD24,ED23,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,9,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,7,X,1506
l,9/13/18,NY,24124,0,Queens,AD24,ED24,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,39,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,90,X,1506
l,9/13/18,NY,24125,0,Queens,AD24,ED25,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,78,X,1506
l,9/13/18,NY,24126,0,Queens,AD24,ED26,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,59,X,1506
l,9/13/18,NY,24127,0,Queens,AD24,ED27,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,30,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,225,X,1506
l,9/13/18,NY,24128,0,Queens,AD24,ED28,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,22,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,89,X,1506
l,9/13/18,NY,24129,0,Queens,AD24,ED29,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,44,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,222,X,1506
l,9/13/18,NY,24130,0,Queens,AD24,ED30,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,209,X,1506
l,9/13/18,NY,24131,0,Queens,AD24,ED31,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,78,X,1506
l,9/13/18,NY,24132,0,Queens,AD24,ED32,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,24133,0,Queens,AD24,ED33,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,102,X,1506
l,9/13/18,NY,24134,0,Queens,AD24,ED34,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,24135,0,Queens,AD24,ED35,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,40,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,97,X,1506
l,9/13/18,NY,24136,0,Queens,AD24,ED36,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,46,X,1506
l,9/13/18,NY,24137,0,Queens,AD24,ED37,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,24138,0,Queens,AD24,ED38,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,2,X,1506
l,9/13/18,NY,24139,0,Queens,AD24,ED39,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,5,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,10,X,1506
l,9/13/18,NY,24140,0,Queens,AD24,ED40,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,52,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,154,X,1506
l,9/13/18,NY,24141,0,Queens,AD24,ED41,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,5,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,21,X,1506
l,9/13/18,NY,24142,0,Queens,AD24,ED42,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,52,X,1506
l,9/13/18,NY,24143,0,Queens,AD24,ED43,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,23,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,124,X,1506
l,9/13/18,NY,24144,0,Queens,AD24,ED44,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,91,X,1506
l,9/13/18,NY,24145,0,Queens,AD24,ED45,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,79,X,1506
l,9/13/18,NY,24146,0,Queens,AD24,ED46,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,102,X,1506
l,9/13/18,NY,24147,0,Queens,AD24,ED47,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,71,X,1506
l,9/13/18,NY,24148,0,Queens,AD24,ED48,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,4,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,19,X,1506
l,9/13/18,NY,24149,0,Queens,AD24,ED49,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,57,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,183,X,1506
l,9/13/18,NY,24150,0,Queens,AD24,ED50,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,77,X,1506
l,9/13/18,NY,24151,0,Queens,AD24,ED51,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,118,X,1506
l,9/13/18,NY,24152,0,Queens,AD24,ED52,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,83,X,1506
l,9/13/18,NY,24153,0,Queens,AD24,ED53,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,116,X,1506
l,9/13/18,NY,24154,0,Queens,AD24,ED54,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,143,X,1506
l,9/13/18,NY,24155,0,Queens,AD24,ED55,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,23,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,126,X,1506
l,9/13/18,NY,24156,0,Queens,AD24,ED56,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,6,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,5,X,1506
l,9/13/18,NY,24157,0,Queens,AD24,ED57,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,8,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,24158,0,Queens,AD24,ED58,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,1,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,36,X,1506
l,9/13/18,NY,24159,0,Queens,AD24,ED59,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,16,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,100,X,1506
l,9/13/18,NY,24160,0,Queens,AD24,ED60,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,1,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,12,X,1506
l,9/13/18,NY,24161,0,Queens,AD24,ED61,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,38,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,59,X,1506
l,9/13/18,NY,24162,0,Queens,AD24,ED62,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,106,X,1506
l,9/13/18,NY,24163,0,Queens,AD24,ED63,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,92,X,1506
l,9/13/18,NY,24164,0,Queens,AD24,ED64,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,64,X,1506
l,9/13/18,NY,24165,0,Queens,AD24,ED65,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,38,X,1506
l,9/13/18,NY,24166,0,Queens,AD24,ED66,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,47,X,1506
l,9/13/18,NY,24167,0,Queens,AD24,ED67,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,75,X,1506
l,9/13/18,NY,24168,0,Queens,AD24,ED68,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,58,X,1506
l,9/13/18,NY,24169,0,Queens,AD24,ED69,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,11,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,57,X,1506
l,9/13/18,NY,24170,0,Queens,AD24,ED70,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,55,X,1506
l,9/13/18,NY,24171,0,Queens,AD24,ED71,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,15,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,74,X,1506
l,9/13/18,NY,24172,0,Queens,AD24,ED72,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,12,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,93,X,1506
l,9/13/18,NY,24173,0,Queens,AD24,ED73,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,24174,0,Queens,AD24,ED74,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,97,X,1506
l,9/13/18,NY,24175,0,Queens,AD24,ED75,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,7,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,67,X,1506
l,9/13/18,NY,24176,0,Queens,AD24,ED76,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,63,X,1506
l,9/13/18,NY,24177,0,Queens,AD24,ED77,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,84,X,1506
l,9/13/18,NY,24178,0,Queens,AD24,ED78,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,23,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,67,X,1506
l,9/13/18,NY,24179,0,Queens,AD24,ED79,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,93,X,1506
l,9/13/18,NY,24180,0,Queens,AD24,ED80,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,24181,0,Queens,AD24,ED81,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,24182,0,Queens,AD24,ED82,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,24183,0,Queens,AD24,ED83,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,0,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,0,X,1506
l,9/13/18,NY,24184,0,Queens,AD24,ED84,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,25,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,79,X,1506
l,9/13/18,NY,24185,0,Queens,AD24,ED85,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,33,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,59,X,1506
l,9/13/18,NY,24186,0,Queens,AD24,ED86,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,48,X,1506
l,9/13/18,NY,24187,0,Queens,AD24,ED87,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,47,X,1506
l,9/13/18,NY,24188,0,Queens,AD24,ED88,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,17,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,24189,0,Queens,AD24,ED89,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,41,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,104,X,1506
l,9/13/18,NY,24190,0,Queens,AD24,ED90,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,15,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,24191,0,Queens,AD24,ED91,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,94,X,1506
l,9/13/18,NY,25101,0,Queens,AD25,ED1,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,19,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,62,X,1506
l,9/13/18,NY,25102,0,Queens,AD25,ED2,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,2,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,13,X,1506
l,9/13/18,NY,25103,0,Queens,AD25,ED3,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,129,X,1506
l,9/13/18,NY,25104,0,Queens,AD25,ED4,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,39,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,91,X,1506
l,9/13/18,NY,25105,0,Queens,AD25,ED5,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,3,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,16,X,1506
l,9/13/18,NY,25106,0,Queens,AD25,ED6,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,54,X,1506
l,9/13/18,NY,25107,0,Queens,AD25,ED7,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,76,X,1506
l,9/13/18,NY,25108,0,Queens,AD25,ED8,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,21,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,53,X,1506
l,9/13/18,NY,25109,0,Queens,AD25,ED9,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,15,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,15,X,1506
l,9/13/18,NY,25110,0,Queens,AD25,ED10,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,14,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,54,X,1506
l,9/13/18,NY,25111,0,Queens,AD25,ED11,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,25112,0,Queens,AD25,ED12,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,95,X,1506
l,9/13/18,NY,25113,0,Queens,AD25,ED13,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,27,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,73,X,1506
l,9/13/18,NY,25114,0,Queens,AD25,ED14,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,91,X,1506
l,9/13/18,NY,25115,0,Queens,AD25,ED15,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,71,X,1506
l,9/13/18,NY,25116,0,Queens,AD25,ED16,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,63,X,1506
l,9/13/18,NY,25117,0,Queens,AD25,ED17,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,29,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,103,X,1506
l,9/13/18,NY,25118,0,Queens,AD25,ED18,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,34,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,113,X,1506
l,9/13/18,NY,25119,0,Queens,AD25,ED19,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,36,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,162,X,1506
l,9/13/18,NY,25120,0,Queens,AD25,ED20,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,32,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,102,X,1506
l,9/13/18,NY,25121,0,Queens,AD25,ED21,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,28,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,82,X,1506
l,9/13/18,NY,25122,0,Queens,AD25,ED22,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,35,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,25123,0,Queens,AD25,ED23,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,13,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,34,X,1506
l,9/13/18,NY,25124,0,Queens,AD25,ED24,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,74,X,1506
l,9/13/18,NY,25125,0,Queens,AD25,ED25,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,24,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,85,X,1506
l,9/13/18,NY,25126,0,Queens,AD25,ED26,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,2,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,16,X,1506
l,9/13/18,NY,25127,0,Queens,AD25,ED27,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,20,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,51,X,1506
l,9/13/18,NY,25128,0,Queens,AD25,ED28,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,31,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,72,X,1506
l,9/13/18,NY,25129,0,Queens,AD25,ED29,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,47,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,95,X,1506
l,9/13/18,NY,25130,0,Queens,AD25,ED30,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,102,X,1506
l,9/13/18,NY,25131,0,Queens,AD25,ED31,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,26,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,119,X,1506
l,9/13/18,NY,25132,0,Queens,AD25,ED32,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,35,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,80,X,1506
l,9/13/18,NY,25133,0,Queens,AD25,ED33,36376,G,D,0,Governor,,Dem,Primary,,1,0,1,1,81252,1,Dem,Cynthia,,Nixon,,0,0,18,,67748,80742,2,Dem,Andrew,,Cuomo,,0,1,49,X,1506
